,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
10,11,Bolivia,2004,84.58,Cooperativa CIANA,4.8,6666.78,Stumptown,Cooperativa CIANA (22 farmer lot),1356,Caranavi,La Paz,wet hulled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,12,Bolivia,2004,84.0,Anditrade,5.0,7716.18,"Coffee Masters, Inc.","Gumercindo Quispe, Rumualdo Álvarez",1561,Caranavi,La Paz,wet hulled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,13,Bolivia,2004,84.0,Daniel Colque Villca,4.66,7910.63,Katocoffee Inc.,Daniel Colque Villca,1435,Caranavi,La Paz,wet hulled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,1,Bolivia,2005,93.52,Agricabv BV Calama Marka,12.55,30988.18,"Small Axe Coffee Alliance – Intelligentsia, Coffee Tree Roasters, Coffee Klatch, Paradise Roasters, Caffe Pronto, Sweet Maria’s, PT’s coffee, Gimme Coffee, Barefoot Coffee, Victrola, Groundworks, Alpen Sierra, 49th Parallel, Ecco Caffe, Maruyama Coffee fo",Juan de Dios Blanco,1200,Calama,Calama,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,2,Bolivia,2005,93.1,Golondrina,5.9,18210.18,"Bontain Coffee Co.,Ltd.",Celso Mayta,1600,Copacabana,Caranavi Rural y Entre Rios,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
15,3,Bolivia,2005,91.5,Cafè Paraiso,6.05,17739.5,Time’s Club & C-COOP,Magali Quispe,1600,San Ignacio 5ta zona,Carrasco la Reserva,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
16,4,Bolivia,2005,90.74,Ciana 1 {O},7.25,20139.23,"Stumptown, Maruyama Coffee and Mocca Kaffebar & Brenneri",Mario Mamani,1700,Chojña Pampa,Carrasco la Reserva,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
17,5,Bolivia,2005,90.52,Pico del tucan 3,4.5,14583.58,"Nippon Coffee Trading Co., Ltd.",Carmelo Olori,1800,Uchumachi,Carrasco la Reserva,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
18,6,Bolivia,2005,90.26,Machaca {O},4.15,10887.53,Yamada coffee for Mikatajuku group,Virgilio Avila,1600,Nueva Llusta,San Lorenzo,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19,7,Bolivia,2005,89.67,Machaca,3.9,11435.38,Solberg & Hansen AS,Teofilo Machaca,1600,Chojña Pampa,Carrasco la Reserva,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
20,8,Bolivia,2005,87.95,Asocafe {O},4.2,11018.7,Mokkamestarit oy,Jose Ramos,1400,Amor de Dios,Taipiplaya,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
