,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
10,11,Colombia,2012,87.53,El Copete,7.4,17224.35,Wataru for OGAWA COFFEE,Mauro Gomez Urbano,1985.0,El Tablon,Nariño,washed,0,0,1,0,0,1,0,0,1,3,1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,12,Colombia,2012,87.4,La Concordia,7.7,17869.03,Coffee Magazine Company Ltd.,Jesus Antonio Benavides Gomez,1870.0,Consaca,Nariño,washed,0,0,0,0,0,0,0,0,1,2,2,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
12,13,Colombia,2012,87.38,El Espejo,5.2,12127.73,JuBean coffee,Jairo Aroca,1700.0,San Antonio,Tolima,washed,0,0,0,0,0,1,0,0,1,3,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,14,Colombia,2012,87.38,Loma Grande,5.2,19187.16,"Nippon Coffee Trading Co.,Ltd",Luis Carlos Guevara Rivera,1770.0,Sotara,Cauca,washed,0,1,0,1,0,0,0,0,2,2,0,6,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,15,Colombia,2012,87.38,La Playa,4.6,12201.53,"Wataru & Co., Ltd.",Segundo Angel Leon Villareal Gustin,1500.0,La Florida,Nariño,washed,0,1,0,0,0,1,0,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
15,16,Colombia,2012,87.38,La Pradera,4.6,11779.86,"Invalsa Coffee® (USA) with Richmond For Specialty Coffee (Korea), Coffee Labs (USA) Rojo’s Roastery (USA). Java Blend (Canada) and Haru International (Taiwan)",Jose Heli Guilombo Romero,1957.0,Planadas,Tolima,washed,0,1,1,0,0,0,0,0,0,2,0,6,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16,17,Colombia,2012,87.33,Piedra Santa,5.0,12299.46,Kaffebrenneriet as,Deyber Garzon Ruano,1952.0,Balboa,Cauca,washed,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,Colombia,2012,87.08,La Predera,6.25,14504.08,Union Hand Roasted Coffee,Benigno Sanchez Pajoy,1802.0,Inza,Cauca,washed,0,0,1,1,0,0,0,0,2,0,1,5,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,19,Colombia,2012,87.08,Sancie,10.4,30409.83,"Cafe Imports, Verve Coffee Roasters, Johnny Java’s, Reality Roasters (USA), Five Senses (AUS)",Vicente Rene Andrade,1643.0,Samaniego,Nariño,washed,0,0,0,1,0,0,0,1,4,1,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,20,Colombia,2012,86.65,La Placa,4.2,12475.83,"Wataru & Co., Ltd.",Aura Teresa Perez De Betancourt,1924.0,Samaniego,Nariño,washed,0,0,0,1,0,1,0,0,3,3,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,21,Colombia,2012,86.65,La Pradera,4.8,13199.87,Coffee Bean International for Target,Ramon Eraldo Manzano,1944.0,Sotara,Cauca,washed,0,0,0,0,0,0,0,0,3,1,0,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21,22,Colombia,2012,86.63,La Reina,5.1,11835.33,"World Coffee Co.,Ltd.",Adelino Urbano Garcia,1697.0,El Tablon,Nariño,washed,0,0,0,0,0,0,0,1,7,2,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,23,Colombia,2012,86.6,La Celenita,4.8,11194.83,"Wataru & Co., Ltd.",Diocelina Quimboa Noscue,1500.0,Corinto,Cauca,washed,0,1,0,1,0,0,0,0,2,2,1,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
