,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
77,16,México,2014,86.21,Huehuetecpam,7.2,27144.0,"Wataru & Co., Ltd",Maria Del Rosario Irais Valdiva Ortiz,1328.0,Cosautlan de Carvajal,Veracruz,washed,0,0,0,1,0,1,0,1,0,1,2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,17,México,2014,86.0,Ojo de Agua / Mojonera Tejon…,7.6,19098.8,Campos Coffee,Dominga Cecelia Garcia / Santiago Apolinar España,1500.0,Oaxaca,Oaxaca,washed,0,1,0,1,0,0,0,0,2,4,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,18,México,2014,85.88,Finca Chelin – {O},8.0,19048.0,"ECOM Japan Limited for NOZY COFFEE, Taniguchi Coffee, The Coffee Tree Roasters",Enrique Eduardo Lopez Aguilar,1650.0,San Sabastian Tutla,Oaxaca,wet hulled,0,0,0,1,0,1,0,0,5,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,19,México,2014,85.15,Corral de Piedra,5.9,41754.3,honuKATOCOFFEE Inc.,Agustin Moreno Salgado,1400.0,Ixhuatlan del Café,Veracruz,washed,0,0,0,0,0,0,0,0,3,5,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,México,2015,90.41,El Pino / El Cedro,16.6,23422.6,"Maruyama Coffee, Uchida Coffee, Sugi Coffee Roasting, Nagahama Coffee, Saza Coffee",Ciro Ventura Solabac,1200.0,Huatusco,Veracruz,washed,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
82,2,México,2015,90.0,Kasandra,13.5,19048.5,"UCC Ueshima Coffee Co., Ltd.",Gabriel Bernard Rivas Ross,,Tlaltetela,Veracruz,washed,0,0,0,0,0,1,0,0,0,4,4,9,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
83,3,México,2015,89.38,Sini Tachi/El Encino Negro,8.41,17450.75,"Wataru & Co., Ltd.",Maximino Gonzalo Garcia Pérez/Pedro Miguel Feria,1600.0,Santa Maria Yucuhiti,Oaxaca,washed,0,1,0,0,0,0,0,0,0,4,1,7,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84,4,México,2015,89.16,Tierra Azul / El Aguacatal,9.0,14877.0,"Time’s Club, Kyokuto Fadie Corporation, Tashiro Coffee (JAPAN) // Coffee Libre (KOREA)",Jesus Hernandez Feria / Francisco Angel Castro Ortiz,1600.0,Santa Maria Yucuhiti,Oaxaca,washed,0,0,0,0,0,0,0,0,3,6,1,4,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
85,5,México,2015,89.09,Barranca de Aguacate / Agua…,5.6,6960.8,"Gamsung International Co.,Ltd. COFFEA COFFEE",Teodora Chazari Zarate / Juan Rosete Guerrero,1400.0,Eloxochitlan De Flores Magon,Oaxaca,washed,0,1,1,0,0,1,0,0,2,9,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86,6,México,2015,88.78,Palulca,9.6,5779.2,Aroma Coffee (Gavin Gam) Tommy’s Mexican Rest (Julio Bermejo),[Withdrawn] Francisco Javier Montiel Valencia,1320.0,Cosautlan De Carbajal,Veracruz,washed,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
87,7,México,2015,88.59,Varias Fincas,7.9,7836.8,Kyokuto Fadie Corporation,Adelaido Lara Dolores,1650.0,Texhuacan,Veracruz,washed,0,0,0,1,0,0,0,0,1,3,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
88,8,México,2015,88.53,Nuevo Vergel,10.7,8495.8,TERAROSA(S.KOREA),"Antonio Tereso Herrera Martinez / Isidoro Herrera ""Sociedad de Producion Agropecuaria L",,La Reforma,Oaxaca,washed,0,0,0,0,0,0,0,3,0,4,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,9,México,2015,87.88,La Distancia,7.25,13427.0,Monmouth Coffee Company,Victor Santiz Gomez,1600.0,La Concordia,Chiapas,washed,0,1,0,0,0,1,0,0,1,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90,10,México,2015,87.25,Finca Chelin Spr de RL (Pante…,9.1,7826.0,Campos Coffee,Victor Hugo Melchor Cordova,1650.0,La Concordia,Chiapas,washed,0,0,0,0,1,1,0,1,2,2,3,1,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
91,11,México,2015,87.0,"Zaiba, Garnica, de Aquel…",7.1,4714.4,"Wataru & Co., Ltd.",[Withdrawn] Bertha Elia Hernandez De La Cruz,,Villacorzo,Chiapas,washed,0,0,0,1,1,0,0,0,2,1,1,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92,12,México,2015,86.88,Buena Vista,6.4,4659.2,"NAGAHAMA COFFEE, COFFEE FACTORY, MAGNOLIA COFFEE ROASTERS, ISHII Corporation",[Withdrawn] Hugolino Roblero Roblero,,Siltepec,Chiapas,washed,0,0,0,0,0,0,0,0,3,2,1,4,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,13,México,2015,86.82,Arrollo Seco,4.2,6388.2,"GSC International Co., Ltd. (KOREA) // Shanghai Borong International Trading Co., Ltd (CHINA)",Luis Antonio Lopez Agiular,1700.0,Candelaria,Oaxaca,natural,0,0,0,0,0,1,0,0,0,0,2,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94,14,México,2015,86.76,Apoxtla,5.6,9245.6,"Wataru & Co., Ltd.",Pedro Manuel Chama Chavez,1300.0,Ixhuatlan Del Café,Veracruz,washed,0,0,0,0,0,0,0,0,2,2,0,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,15,México,2015,86.56,Arroyo Negro,6.3,5002.2,MC FOODS LIMITED,Deonicia Sanchez Gomez,1650.0,La Concordia,Chiapas,washed,0,0,0,1,1,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
96,16,México,2015,86.5,Cafetalera Guadalupe Zaju,6.0,24606.0,Kaffebrenneriet as,Juan Luis Oretega Carballo,1050.0,Xicotepec De Juarez,Puebla,natural,0,0,0,0,0,1,0,0,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97,17,México,2015,86.47,La Virgencita,4.1,6227.9,"Maruyama Coffee, Uchida Coffee, Sugi Coffee Roasting",Adan Ortega Carballo,1139.0,Tlacuilotepec,Puebla,washed,0,1,0,1,0,0,0,0,1,2,0,5,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
98,1,México,2017,91.2,El Equimite 2017,100.49,33231.04,"Maruyama Coffee, Campos Coffee, Sarutahiko Coffee",Rodolfo Jiménez López,1240.0,Naolinco,Veracruz,washed,0,1,0,1,0,0,0,0,0,0,1,10,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
99,1,México,2017,91.2,El Equimite 2017,55.4,18320.23,Kyokuto Fadie Corporation,Rodolfo Jiménez López,1240.0,Naolinco,Veracruz,washed,0,1,0,1,0,0,0,0,0,0,1,10,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
100,2,México,2017,90.57,Kassandra 2017-RA,13.1,10396.95,Merlo Coffee,Guillermo Rivas Diaz,1350.0,Totutla,Veracruz,washed,0,1,0,1,0,0,0,0,1,0,2,10,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101,2,México,2017,90.57,Kassandra 2017-RA,13.1,9530.64,Dutch Barista Coffee Company and Single O.,Guillermo Rivas Diaz,1350.0,Totutla,Veracruz,washed,0,1,0,1,0,0,0,0,1,0,2,10,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102,3,México,2017,90.5,Municipio Huatusco 2017,8.2,12473.76,"Mercanta The Coffee Hunters, Dark Woods Coffee UK, Origin Coffee Roasters South Africa",Coordinadora De Productores De La Zona Centro Del Estado De Veracruz Sc De Rl De Cv,1550.0,Huatusco,Veracruz,washed,0,1,0,0,1,0,0,0,2,4,3,11,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103,3,México,2017,90.5,Municipio Huatusco 2017,8.13,12367.27,Café Imports & Spyhouse Coffee Roasters.,Coordinadora De Productores De La Zona Centro Del Estado De Veracruz Sc De Rl De Cv,1550.0,Huatusco,Veracruz,washed,0,1,0,0,1,0,0,0,2,4,3,11,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104,4,México,2017,90.2,"Los Azahares Primavera, Los…",17.6,5820.14,Orsir Coffee(Taiwan),"Diego Jiménez Luna, Pedro Jiménez Santiz, Antonia Giron López",1570.0,Tenejapa,Chiapas,washed,0,0,0,0,0,0,0,2,1,1,5,13,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
105,4,México,2017,90.2,"Los Azahares Primavera, Los…",17.1,5654.8,Red Fox Coffee Merchants,"Diego Jiménez Luna, Pedro Jiménez Santiz, Antonia Giron López",1570.0,Tenejapa,Chiapas,washed,0,0,0,0,0,0,0,2,1,1,5,13,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
106,5,México,2017,90.1,"Los Azahares Invierno, Los…",18.2,7222.31,Red Fox Coffee Merchants for Temple Coffee,"Felix Faustino, Garcia López, Zacarias Constantino, Santiago Garcia",,Santa Maria Yucuhiti,Oaxaca,washed,1,1,0,1,1,0,0,0,0,4,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
107,6,México,2017,90.07,"Los Azahares Invierno, Los…",22.2,7341.32,Campos Coffee,"Pedro Gómez Giron, Diego Gómez Giron",1570.0,Tenejapa,Chiapas,washed,0,0,0,1,0,1,0,0,1,1,3,7,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
108,6,México,2017,90.07,El Cedro 2017,21.2,8412.8,"Sydney Coffee Business Pty Ltd, COFFEE STAIN","Pedro Gómez Giron, Diego Gómez Giron",1570.0,Tenejapa,Chiapas,washed,0,0,0,1,0,1,0,0,1,1,3,7,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
109,7,México,2017,89.27,El Estribo 2017,9.2,18862.76,"Wataru & Co., Ltd.",Tomás Macias González,1349.0,Jilotepec,Veracruz,washed,1,0,0,0,0,0,0,0,1,2,4,8,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110,8,México,2017,88.73,Xoxohuico 2017,8.6,6256.76,Sulalat Coffee Trading,Adán Altamirano Dominguez,,Zongolica,Veracruz,washed,1,0,0,1,1,1,0,0,6,5,1,10,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
111,9,México,2017,88.6,Huehuetecpan 2017,8.1,14464.49,"Royal Coffee, Inc.",Josefina Cavanzo Montalvo,,Eloxochiatlán,Oaxaca,washed,1,0,0,0,0,0,0,0,1,5,2,8,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112,10,México,2017,88.28,Cañada Fría 2017,9.6,11428.8,Camel Step Roasters,Carlos Garcia Campillo,1250.0,Huitzilán de Serdán,Puebla,natural,0,0,0,1,0,0,0,1,1,4,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,11,México,2017,88.25,La Herradura 2017,9.1,7222.31,Ecom Japan Limited,"Abraham Patricio, López España, Pedro Moises, López Garcia, Alberto Jorge, López España",,Santa Maria Yucuhiti,Oaxaca,washed,0,0,0,0,0,0,0,0,0,1,0,14,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114,12,México,2017,88.23,El Bordo 2017,5.6,14815.08,"Wataru & Co., Ltd.",Francisco Javier Montiel Valencia,1320.0,Cosautlán De Carvajal,Veracruz,washed,1,1,0,0,0,0,0,0,2,2,4,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
115,13,México,2017,88.22,Esperanza 2017,9.6,5714.4,Kyokuto Fadie Corporation,José Daniel Cobilt Castro,1450.0,Tlatetela,Veracruz,honey,0,0,0,1,0,0,0,2,4,3,4,6,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116,14,México,2017,87.7,El Hormiguero 2017,8.1,7500.11,"Nippon Coffee Trading Co., Ltd.",Roberto Licona Franco,1320.0,Xalapa,Veracruz,washed,0,1,0,1,0,0,0,0,4,4,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,15,México,2017,87.5,El Paredon 2017,8.8,5238.2,Café Imports & Spyhouse Coffee Roasters.,Francisco Gerardo Durán Durán,1300.0,Cosautlán De Carvajal,Veracruz,washed,1,1,0,0,0,0,0,0,5,3,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,16,México,2017,87.35,Huehuetepan 2017,5.7,18095.56,Honu Kato Coffee Inc.,Salvador Hernández,1400.0,Aldama,Chiapas,natural,0,0,0,1,0,0,0,0,1,3,0,6,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120,1,México,2018,90.7,Finca Peña Blanca – Jose Renteria Larios,100.2,26507.91,"Maruyama Coffee, Sarutahiko Coffee, Uchida Coffee",Jose Renteria Larios,1600.0,Cuatitlan De Garcia Barragan,Jalisco,natural,1,0,0,0,0,0,0,0,1,2,1,7,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
121,1,México,2018,90.7,Finca Peña Blanca – Jose Renteria Larios,39.1,10343.91,Nippon Coffee Trading,Jose Renteria Larios,1600.0,Cuatitlan De Garcia Barragan,Jalisco,natural,1,0,0,0,0,0,0,0,1,2,1,7,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
122,2,México,2018,90.47,Finca la ilusión – Federico Barrueta Barrueta,27.4,10873.14,"ST.BERRY COFFEE,
Coffee Me Up (Korea),
MAGNOLIA COFFEE ROASTERS,
SAZA COFFEE,
COFFEE FACTORY",Federico Barrueta Barrueta,2150.0,Temascaltepec,Estado De Mexico,washed,0,0,0,1,0,1,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
123,2,México,2018,90.47,Finca la ilusión – Federico Barrueta Barrueta,28.3,9358.53,Maruyama Coffee,Federico Barrueta Barrueta,2150.0,Temascaltepec,Estado De Mexico,washed,0,0,0,1,0,1,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
124,3,México,2018,90.2,Cruz Verde – Gabriel Bernard Rivas Ross,9.15,3025.81,Kaffebrenneriet As,Gabriel Bernard Rivas Ross,1350.0,Totutla,Veracruz,washed,0,0,0,1,1,1,0,0,0,4,0,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125,3,México,2018,90.2,Cruz Verde – Gabriel Bernard Rivas Ross,9.2,3042.35,Campos Coffee,Gabriel Bernard Rivas Ross,1350.0,Totutla,Veracruz,washed,0,0,0,1,1,1,0,0,0,4,0,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126,4,México,2018,90.03,Santa Cruz – Selestino Lopez Partos,7.7,3564.87,Nagahama Coffee Inc.,Selestino Lopez Partos,1500.0,La Concordia,Chiapas,washed,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
127,4,México,2018,90.03,Santa Cruz – Selestino Lopez Partos,7.6,3518.57,"ST.BERRY COFFEE,
MARUMI COFFEE",Selestino Lopez Partos,1500.0,La Concordia,Chiapas,washed,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
128,5,México,2018,89.6,Finca Las Chicharras – Lee Young Yong,7.1,5634.99,Red Whale Coffee,Lee Young Yong,1568.0,Angel Albino Corzo,Chiapas,washed,0,0,0,0,1,0,0,0,1,0,0,8,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
129,6,México,2018,89.4,El Mirador – Leon Mendoza Odilon,10.2,10793.74,"EL CAFE COFFEE ROASTERS, Coffee Libre",Leon Mendoza Odilon,1400.0,Zihuatanejo De Azueta,Guerrero,natural,0,1,0,0,0,1,0,0,2,0,1,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130,7,México,2018,89.27,Finca Los Cimentos – Roman Mendoza Odilon,10.2,12142.9,Camel Step Roasters,Roman Mendoza Odilon,1270.0,Zihuatanejo De Azueta,Guerrero,washed,0,1,0,0,0,0,0,0,1,1,1,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
131,8,México,2018,88.93,Finca El Aserradero – Marcelo Garcia Hernandez,6.8,8500.07,Solberg & Hansen As,Marcelo Garcia Hernandez,1300.0,Atoyac De Alvarez,Guerrero,washed,0,0,0,0,0,0,0,0,1,2,1,6,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
132,9,México,2018,88.83,Cañada Fría – José Daniel Cóbilt Castro,10.3,6812.21,Greater Goods,Jose Daniel Cobilt Castro,1450.0,Tlaltetela,Veracruz,washed,0,0,1,1,0,0,0,0,2,2,0,2,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
133,10,México,2018,88.7,Poxtla – María Victoria Marini Debernardi,8.0,3703.76,Coffee Supreme,Maria Victoria Marini Debernardi,1310.0,Tlaltetela,Veracruz,washed,1,0,0,0,0,0,0,1,0,3,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
134,11,México,2018,87.8,Finca Huehuetecpan – Francisco Javier Montiel Valencia,5.7,5654.8,"Osito Coffee, Sey Coffee and Passenger Coffee",Francisco Javier Montiel Valencia,1350.0,Cosautlan De Carvajal,Veracruz,washed,0,1,0,0,0,0,0,0,0,2,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
135,12,México,2018,87.7,Tlayahualapan 1 – Joaquin Rodriguez Fernandez,6.0,4761.96,"Wataru & Co., Ltd.",Joaquin Rodriguez Fernandez,1450.0,Xico,Veracruz,washed,0,0,0,0,0,1,0,1,0,2,0,6,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
136,13,México,2018,87.63,Agroforestal Chanjul – Edward Andres Esteve Creixell,6.5,5588.64,"Coffee Me Up (Korea), L’OISEAU",Edward Andres Esteve Creixell,1400.0,Tapachula,Chiapas,natural,0,0,0,0,0,0,0,0,0,2,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,14,México,2018,87.47,El Equimite – Rodolfo Jimenez Lopez,5.6,5185.21,Nippon Coffee Trading,Rodolfo Jimenez Lopez,1240.0,Naolinco,Veracruz,washed,0,0,0,0,0,1,0,1,1,1,0,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138,15,México,2018,87.4,Kassandra – Guillermo Rivas Diaz,7.0,5092.64,"Toa Coffee Co., Ltd.",Guillermo Rivas Diaz,1450.0,Totutla,Veracruz,washed,1,0,0,0,0,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,16,México,2018,87.37,Nuevo Paraíso – B Eutimio Luna Ramirez,5.5,7250.93,Honu Kato Coffee Inc.,B Eutimio Luna Ramirez,1500.0,San Agustin Loxicha,Oaxaca,washed,0,0,0,1,0,0,2,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140,17,México,2018,87.3,El Rincon – Rodolfo Jimenez Ruedas,7.2,5682.6,Sulalat Coffee Trading,Rodolfo Jimenez Ruedas,1360.0,Naolinco,Veracruz,natural,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,18,México,2018,87.27,El Naranjal – Pedro Pedro Pérez,6.3,6250.04,Kyokuto Fadie Corporation,Pedro Pedro Pérez,1500.0,San Agustin Loxicha,Oaxaca,washed,0,0,0,0,0,0,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142,19,México,2018,87.23,"Sana-Ite & La Cumbre Loma – Félix Faustino García López, Franciscano Guadalupe García Ortíz",5.7,6031.8,"Wataru & Co., Ltd.","Felix Faustino Garcia Lopez, Franciscano Guadalupe Garcia Ortiz ",1500.0,Santa Maria Yucuhiti,Oaxaca,washed,0,0,0,0,0,1,0,0,0,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
143,20,México,2018,87.2,"Stun Kava, Lomu Yu Kuiyo – Claudio Ernesto López Avendaño, Matias López Ayala",5.7,6006.66,Honu Kato Coffee Inc.,"Claudio Ernesto LÑpez AvendaÐo, Matias LÑpez Ayala",1500.0,Santiago Nuyoo,Oaxaca,washed,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
144,21,México,2018,87.03,"El Naranjal & Copalillo – Ubaldo Máximo Pérez González, José Luis Lopéz García",5.5,7638.95,"Wataru & Co.,Ltd.","Ubaldo Màximo Pérez Gonzàlez, José Luis Lopéz Garcia",1500.0,"Santa MarÕa Yucuhiti,",Oaxaca,washed,0,0,0,0,0,1,0,0,3,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
145,22,México,2018,87.0,Finca Pocitos – Jesus Carlos Cadena Valdivia,5.5,6547.64,"Tres Cabezas, List & Beisler GmbH, Hamburg",Jesus Carlos Cadena Valdivia,1400.0,Cosautlàn De Carvajal,Veracruz,washed,0,0,0,0,0,0,0,0,2,1,2,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
146,23,México,2018,86.97,"Ita Nuni, Carrizal & Mangal – Antolín Rogelio López, Froylan Plutarco López, Antonina Valeria Ortiz España",5.7,5277.8,Honu Kato Coffee Inc.,"Antolin Rogelio López, Froylan Plutarco López, Antonina Valeria Ortiz España",1500.0,Santa Maria Yucuhiti,Oaxaca,washed,0,0,0,1,1,0,0,1,0,0,0,3,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
147,24,México,2018,86.97,San Pablo – Carlos Alberto Audelo Holm,6.9,13690.57,"Wataru & Co.,Ltd.",Carlos Alberto Audelo Holm,1400.0,San Miguel Del Puerto,Oaxaca,washed,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148,25,México,2018,86.63,Finca El Encanto – Guadalupe Sanchez Sandoval,5.5,8730.21,Honu Kato Coffee Inc.,Guadalupe Sanchez Sandoval,1230.0,Atoyac De Alvarez,Guerrero,natural,0,0,0,0,0,0,0,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149,26,México,2018,86.57,El Sabino – Teodoro Ruiz Casimiro,7.1,4226.2,Kyokuto Fadie Corporation,Teodoro Ruiz Casimiro,1230.0,Mazatlan Villa de Flores,Oaxaca,washed,0,0,0,0,0,0,0,1,0,2,0,6,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
150,27,México,2018,86.57,"Monte Grande & Las trancas – Juana Petra García López, Edilberto Eugenio García López",5.7,6031.8,Honu Kato Coffee Inc.,"Juana Petra Garcia Lopez, Edilberto Eugenio Garcia Lopez",1500.0,Santa Maria Yucuhiti,Oaxaca,washed,1,0,0,1,0,0,0,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
151,28,México,2018,86.27,La Barrigona-{ORG} – Hilda Bautista Guerrero,6.8,4497.38,Wataru for TAKAMURA COFFEE ROASTERS,Hilda Bautista Guerrero,1750.0,Eloxochitlan de Flores Magon,Oaxaca,washed,0,1,0,0,0,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152,1,México,2019,93.07,Santa Cruz,35.4,11706.43,"Maruyama Coffee, Sarutahiko Coffee, Yamada Coffee",Cruz José Arguello Miceli,,"Santa Cruz, La Concordia",Chiapas,others_process,0,0,1,1,0,0,0,0,0,1,1,5,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
153,1,México,2019,93.07,Santa Cruz,35.5,9391.53,SUPREMO COFFEE,Cruz José Arguello Miceli,,"Santa Cruz, La Concordia",Chiapas,others_process,0,0,1,1,0,0,0,0,0,1,1,5,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154,2,México,2019,91.14,Don Rafa,11.6,6776.95,"MUSEO Co.,LTD, liike coffee, huelgo, Jeju Be Brave, Coffee Montage, TXT Coffee (.txt)",Byeong Soo Kim,,"Yasha, Las Margaritas",Chiapas,others_process,0,0,0,0,0,1,0,1,0,0,1,9,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2,México,2019,91.14,Don Rafa,11.6,6137.56,Sulalat Coffee Trading,Byeong Soo Kim,,"Yasha, Las Margaritas",Chiapas,others_process,0,0,0,0,0,1,0,1,0,0,1,9,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3,México,2019,90.32,Dinastia Altamirano,9.85,4473.38,Wataru for GOLPIE COFFEE,Samuel Altamirano Juárez,,"Nepopoalco, Zongolica",Veracruz,others_process,0,0,0,1,0,1,0,2,1,3,1,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
157,3,México,2019,90.32,Dinastia Altamirano,9.75,3869.09,Mercanta The Coffee Hunters & Artisan Roast Scotland,Samuel Altamirano Juárez,,"Nepopoalco, Zongolica",Veracruz,others_process,0,0,0,1,0,1,0,2,1,3,1,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158,4,México,2019,90.13,La Ilusión,16.1,14907.47,"ST.BERRY COFFEE, Coffee Me Up (Korea), Taniguchi Coffee, 331ROASTERS, MONOSCOPE.BUSAN, MAGNOLIA COFFEE ROASTERS",Federico Barrueta Barrueta,,"San Andrés de los Gama, Temascaltepec",Estado de Mexico,others_process,0,0,0,0,1,0,0,0,0,1,3,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
159,5,México,2019,90.0,Huehuetecpan,9.85,8360.38,hirocoffee,Francisco Javier Montiel Valencia,,"Casa Quemada, Cosautlán de Carvajal",Veracruz,others_process,0,0,0,1,0,0,1,2,2,3,1,4,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
