,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
158,35,Costa Rica,2018,86.56,San Cristobal – Eduardo Navarro Jimenez,13.4,14180.15,Brew92 Cafe & Roastery,Eduardo Navarro Jimenez,1600.0,"Desamparados,",Distrito San Cristobal,natural,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159,36,Costa Rica,2018,86.21,Volcan Azul – Finca FCJ Volcán Azul S.A,16.1,12245.5,"Coffee Me Up (Korea), 331Roasters, cafe.dorandoran, Note coffee Roasters",Finca FCJ Volcán Azul S.A,1650.0,"GRECIA,",SAN ROQUE,honey,0,0,0,0,0,0,0,1,3,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160,1,Costa Rica,2019,91.14,Don Dario,65.3,28073.12,"Maruyama Coffee, Sarutahiko Coffee, Goodboybob Coffee, LONDON DAIRY CAFÉ, Orsir Coffee",Grupo Los Grandes de Copey,2000.0,"Canton Dota, Distrito Copey",Tarrazú,anaerobic,0,0,0,1,0,0,0,0,1,0,4,4,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161,1,Costa Rica,2019,91.14,Don Dario,64.1,27557.23,Hisashi Yamamoto Coffee INC. (Unir),Grupo Los Grandes de Copey,2001.0,"Canton Dota, Distrito Copey",Tarrazú,anaerobic,0,0,0,1,0,0,0,0,1,0,4,4,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
162,2,Costa Rica,2019,91.02,DON CAYITO,25.5,19395.56,"MUSEO Co.,LTD, Arina Ltd (Tob Coffee)",LUIS RICARDO CALDERON MADRIGAL,1950.0,"DOTA, JARDIN",Tarrazú,washed,0,0,1,1,0,1,0,1,1,0,2,5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
163,2,Costa Rica,2019,91.02,DON CAYITO,25.6,19471.62,"Time’s Club, Coffee Libre, Valley Coffee Roasters, Proud Mary",LUIS RICARDO CALDERON MADRIGAL,1951.0,"DOTA, JARDIN",Tarrazú,washed,0,0,1,1,0,1,0,1,1,0,2,5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
164,3,Costa Rica,2019,90.88,Don Antonio,30.1,16921.92,"Black Gold Coffee Co., Ltd.",Grupo Los Grandes de Copey S.A.,2000.0,"Canton Dota, Distrito Copey",Tarrazú,honey,0,0,0,0,0,1,0,0,0,5,1,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
165,3,Costa Rica,2019,90.88,Don Antonio,30.0,16865.7,Fisher Coffee / Ultimate Coffee Roaster / Latorre & Dutch Coffee,Grupo Los Grandes de Copey S.A.,2001.0,"Canton Dota, Distrito Copey",Tarrazú,honey,0,0,0,0,0,1,0,0,0,5,1,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
166,4,Costa Rica,2019,89.31,Santa Teresa,29.6,31323.9,Brew92 Cafe & Roastery,Roger Ureña Hidalgo,2000.0,Santa María de Dota,Tarrazú,honey,0,0,0,0,0,1,0,0,0,1,1,6,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,5,Costa Rica,2019,89.22,Vista Al Chirripó,40.1,42435.42,Sulalat Coffee Trading,RÉGULO UREÑA CHACÓN,1750.0,"Pérez Zeledón, Rivas",PZ,honey,0,0,0,1,0,1,0,0,1,1,1,6,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
168,6,Costa Rica,2019,89.08,Finca Leoncio,15.8,11495.13,Terarosa (Haksan Co.Ltd),Manuel Antonio Barrantes Zuñiga,1600.0,"Cirri sur, Naranjo",VCO,natural,0,0,0,0,0,0,0,0,1,5,0,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,7,Costa Rica,2019,88.89,El Pino,10.6,11918.43,"MUSEO Co.,LTD",Esteban Zamora Picado,1700.0,"San Marcos, Tarrazú",Tarrazú,honey,0,0,0,0,0,0,0,1,0,3,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,8,Costa Rica,2019,88.77,El Cañal,33.1,31743.89,Fisher Coffee / Latorre & Dutch Coffee,Delmar Salas Alpízar,1200.0,"Volio, San Ramón, Alajuela",VCO,anaerobic,0,0,0,1,0,0,0,2,3,4,0,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,9,Costa Rica,2019,88.66,La Loma,15.2,11561.27,"May Forest Inc, DNU Coffee, Tippingpointcoffee, Jeju Koala Coffee, Bokkum Coffee Roasters, CAFFEOL coffee rosters, Cafe Migok square 3.5",Hector Bonilla Cruz,1950.0,Leon Cortes Llano Bonito,Tarrazú,honey,0,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
172,10,Costa Rica,2019,88.52,El Paraíso,16.1,17037.66,"Wataru & Co., Ltd.",Omar Calderón Madrigal,1900.0,"Dota, Santa María",Tarrazú,washed,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173,11,Costa Rica,2019,88.44,Finca Chispita,12.0,13492.56,Atomic Coffee Roasters,Carlos Eduardo Barrantes Zuñiga,1500.0,"Naranjo, Cirri, Lourdes",VCO,natural,0,0,0,0,0,0,0,0,2,2,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,12,Costa Rica,2019,88.3,Sin Límites,14.0,15278.34,Terarosa (Haksan Co.Ltd),José Jaime Cárdenas Rojas,1500.0,"Naranjo, Lourdes de Cirrí.",VCO,honey,0,0,0,1,0,1,0,0,2,3,1,9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175,13,Costa Rica,2019,88.28,El Encino,11.9,12986.59,Sulalat Coffee Trading,Esteban Zamora Picado,1700.0,"San Marcos, Tarrazú",Tarrazú,natural,0,0,0,0,1,1,0,1,2,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,14,Costa Rica,2019,88.2,Edgar,11.6,12275.58,"Wataru & Co., Ltd.",Bernabe Aguilera Gonzales,1680.0,"Naranjo, San Jeronimo",VCO,honey,0,0,0,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177,15,Costa Rica,2019,88.08,Finca Flor De Café,12.0,11111.52,Campos Coffee,Karla Dayanna Barrantes Molina,1500.0,"Naranjo, Cirri, Lourdes",VCO,washed,0,0,0,1,0,0,0,0,2,5,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178,16,Costa Rica,2019,87.95,Don Mayo los Tucanes,11.9,11805.99,"THE DRIP CO.,LTD",Luis Pablo Bonilla Solis,1750.0,Leon Cortes Llano Bonito,Tarrazú,honey,0,0,0,0,0,1,0,0,2,5,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
179,17,Costa Rica,2019,87.92,Dragón,12.1,12804.7,Camel Step Roasters,Oscar Adolfo Monge Ureña,1500.0,Aserrí; La Legua. Parritilla,Tarrazú,natural,0,0,0,1,0,1,0,1,2,0,0,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,18,Costa Rica,2019,87.86,Las Nubes,12.9,9811.87,List+Beisler GmbH/Zarraffa’s/D’Angelo,Roger Ureña Hidalgo,2050.0,Santa María de Dota,Tarrazú,anaerobic,0,1,0,0,0,0,0,0,2,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,19,Costa Rica,2019,87.75,Doña Nina,9.0,10417.05,"Wataru & Co., Ltd.",Cafe Gourmet de Tobosi S.A.,1450.0,"El Guarco, Tobosi",Tarrazú,natural,0,0,0,0,0,1,0,0,0,1,0,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182,20,Costa Rica,2019,87.75,El Bambú,10.1,10688.22,"Wataru & Co., Ltd.",ISABEL ROJAS GONZÁLEZ,1600.0,"Pérez Zeledón, Rivas",PZ,natural,0,0,0,1,0,0,0,0,3,3,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,21,Costa Rica,2019,87.69,EL ALTO,8.3,9332.35,WATARU for NOZY COFFEE,LUIS ENRIQUE NAVARRO PORRAS,1900.0,"DOTA, JARDIN",Tarrazú,honey,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,22,Costa Rica,2019,87.69,Don Mayo El LLano,9.0,8631.27,"Wataru & Co., Ltd.",Josue Bonilla Solis,1850.0,Leon Cortes Llano Bonito,Tarrazú,honey,0,0,0,0,1,0,0,0,0,2,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185,23,Costa Rica,2019,87.61,Don Mayo Las Nubes,9.0,8928.9,"Wataru & Co., Ltd.",Maria Auxiliadora Bonilla Solis,1700.0,Leon Cortes Llano Bonito,Tarrazú,honey,0,0,0,0,0,1,0,0,1,2,0,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186,24,Costa Rica,2019,87.58,La Laguna,10.2,23611.98,"Time’s Club, Coffee Libre, Valley Coffee Roasters",Jorge Mario Araya Mora,1800.0,"Cantón Tarrazú, distrito San Marcos.",Tarrazú,honey,0,0,0,0,0,1,0,0,2,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,25,Costa Rica,2019,87.5,El Centro,12.3,13016.35,Fisher Coffee / Latorre & Dutch Coffee,Teneria Pirro Antonio Gomez LTDA,1600.0,"Heredia, San Rafael, Getsemani",VC,natural,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,26,Costa Rica,2019,87.44,La Union Pedro,10.9,8290.65,Ecom Japan Limited,Maria Elena Camacho Morales,1500.0,Concepcion de San Rafael de Heredia,VC,honey,0,1,0,1,0,0,0,0,2,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,27,Costa Rica,2019,87.38,Don Mayo el Cedral,11.6,11891.97,Fisher Coffee / Latorre & Dutch Coffee,Hector Bonilla Cruz,1850.0,Tarrazu San Marcos,Tarrazú,honey,0,0,0,1,0,1,0,0,1,1,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
190,28,Costa Rica,2019,87.28,Toño,11.2,11852.29,Brew92 Cafe & Roastery,Erasmo Aguilera Gonzales,1480.0,"Naranjo, San Jeronimo",VCO,honey,0,0,0,1,0,1,0,0,2,4,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1,Costa Rica,2020,90.27,Don Mayo La Loma,66.9,26547.93,"Maruyama Coffee, Thoth Coffee, Cometeer, Mesh Coffee, Snow Beans Coffee, Orsir Coffee( Taiwan)",Josue Bonilla Solis,1950.0,,Tarrazú,honey,0,0,0,0,0,0,0,1,1,2,5,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
192,1,Costa Rica,2020,90.27,Don Mayo La Loma,70.1,27817.78,Fisher Coffee / 北京六月花园咖啡 / MANNER COFFEE (China) / Seng Pan Coffee International Ltd.誠品咖啡 / Taster’s Coffee / 广州犀咖烘焙有限公司 / 领地 La Finca / 弥翼 / Latorre & Dutch Coffee (China),Josue Bonilla Solis,1950.0,,Tarrazú,honey,0,0,0,0,0,0,0,1,1,2,5,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
193,2,Costa Rica,2020,90.14,El Cedro,45.2,20926.24,Kyokuto Fadie Corporation,Johel Monge Naranjo,1900.0,,Tarrazú,honey,0,0,0,0,0,0,0,1,0,2,5,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194,2,Costa Rica,2020,90.14,El Cedro,45.2,20926.24,Hisashi Yamamoto Coffee INC. (Unir),Johel Monge Naranjo,1900.0,,Tarrazú,honey,0,0,0,0,0,0,0,1,0,2,5,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195,3,Costa Rica,2020,89.55,Don Cayito,35.2,37248.99,"MUSEO Co., Ltd. // Songdo Coffee // ABRI COFFEE FACTORY // Marty’s Coffee // TXT Coffee (.txt) // Cygnus Coffee // liike coffee",Luis Ricardo Calderon Madrigal,1850.0,,Tarrazú,washed,0,0,0,0,0,0,0,1,2,3,4,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196,4,Costa Rica,2020,89.18,FCJ Volcan Azul El Cedro,32.0,25397.1,ONYX COFFEE LAB,Fernando Castro Jimenez,1600.0,,Occidente,anaerobic,0,0,0,0,0,0,0,0,0,0,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
197,5,Costa Rica,2020,89.14,Santa Teresa,25.1,23240.84,Terarosa (Haksan Co. Ltd),Roger Ureña Hidalgo,,,Tarrazú,natural,0,0,0,0,0,0,0,1,1,3,2,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198,6,Costa Rica,2020,88.66,Finca Ines,22.1,21924.75,Curve Specialty coffee Roastery,Cooperativa Agrícola Industrial R.L,,,Occidente,natural,0,0,0,0,0,0,0,1,3,1,0,8,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
199,7,Costa Rica,2020,88.59,Emanuel,19.1,17685.26,Campos Coffee,Jose Jaime Cardenas Rojas,,,Occidente,natural,0,0,0,0,0,0,0,2,3,3,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200,8,Costa Rica,2020,88.57,Finca Tacacal,16.1,22361.29,"THE DRIP CO., LTD. / AGCOFFEE / RYANS COFFEE ROASTERS / KONGGAGE COFFEE",Erasmo Aguilera Gonzalez,1200.0,,Occidente,honey,0,0,0,0,0,0,0,3,1,0,3,11,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,9,Costa Rica,2020,88.55,Agua y Manto,20.11,13300.35,Sarutahiko Coffee Inc.,Iván Daniel Gutierrez Ureña,2000.0,,Tarrazú,honey,0,0,0,0,0,0,0,1,0,3,2,11,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
202,10,Costa Rica,2020,88.5,La Isla,16.2,19285.78,Kaffebrenneriet As,Jiménez y Padilla Sociedad Anínima,,,Occidente,honey,0,0,0,0,0,0,0,0,2,3,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
203,11,Costa Rica,2020,88.23,Finca Licho,15.0,15873.15,Blooms Ltd,Bernabe Aguilera Gonzalez,1500.0,,Occidente,anaerobic,0,0,0,0,0,0,0,0,2,4,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,12,Costa Rica,2020,88.0,Volcan Azul Cipresal,25.6,20317.7,Sulalat Coffee Trading,Fernando Castro Jimenez,1650.0,,Occidente,anaerobic,0,0,0,1,0,0,0,0,3,1,2,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205,13,Costa Rica,2020,87.95,Finca Dagoberto,19.9,15135.74,Terarosa (Haksan Co. Ltd),Dagoberto Aguilera Gonzáles,1550.0,,Occidente,honey,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
206,14,Costa Rica,2020,87.86,Sin Limites,19.2,15238.27,"Tri-Up Coffee, Taster’s Coffee 饕選咖啡, Good Cup Coffee",Maybel Barrantes Zuñiga,1500.0,,Occidente,anaerobic,0,0,0,0,0,0,0,0,5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,15,Costa Rica,2020,87.82,Quebrada Grande,17.1,15833.4,AL QAHWA AL ARABIAH,María Lizeth Calderón Castillo,,,Tarrazú,washed,0,0,0,1,0,0,0,0,4,4,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
208,16,Costa Rica,2020,87.77,Finca La Ladera,15.1,15978.97,"Bohemian (An-am), ESCUDO Coffee",Francisco Alejandro Mena Vilchez,,,Occidente,washed,0,0,0,0,0,0,0,0,3,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,17,Costa Rica,2020,87.73,Finca Chispita,15.2,16084.79,"Wataru & Co., Ltd.",Carlos Eduardo Barrantes Zúñiga,,,Occidente,honey,0,0,0,0,0,0,0,0,3,8,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,18,Costa Rica,2020,87.64,Doña Clemencia,17.0,17989.57,Camel Step Roasters,Juan Ramon Alvarado Rodrigues,,,Central,anaerobic,0,0,0,0,0,0,0,0,2,2,4,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211,19,Costa Rica,2020,87.59,Los Manantiales,15.1,15978.97,Kyokuto Fadie Corporation,Alturas de Lourdes P.D.E. S.A.,,,Occidente,washed,0,0,0,0,0,0,0,0,4,6,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,20,Costa Rica,2020,87.5,La Cumbre,14.1,14920.76,"Wataru & Co., Ltd.",Hearty Coffee Sociedad,1600.0,,Occidente,washed,0,0,0,1,0,0,0,0,6,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,21,Costa Rica,2020,87.36,Don Jose,15.2,16084.79,澳帝焙咖啡 / 李想咖啡 / GO TO COFFEE / Small Arms Big Heart 有容乃大 / TURNING POINT coffee roastry / Latorre & Dutch Coffee (China),Juan Ramon Alvarado Rodrigues,,,Tarrazú,natural,0,0,0,0,0,0,0,0,2,1,4,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214,22,Costa Rica,2020,87.32,Don Mayo Bellavista,26.2,22526.5,Camel Step Roasters,Josue Bonilla Solis,1950.0,,Tarrazú,anaerobic,0,0,0,0,0,0,0,0,1,1,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215,23,Costa Rica,2020,87.32,Hacienda Colima,18.0,14285.88,Curve Specialty coffee Roastery,Alejo Castro Kahle,1350.0,,Central,anaerobic,1,0,0,0,0,0,0,2,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
216,24,Costa Rica,2020,87.25,La Mesa,20.1,15952.57,Wataru for Nozy Coffee,Luis Enrique Navarro Granados,1850.0,,Tarrazú,honey,0,0,0,1,0,0,0,0,2,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
217,25,Costa Rica,2020,87.23,La Cuesta – Finca Zapote,14.6,18346.65,"Wataru & Co., Ltd.",Marlene Brenes Morera,,,Occidente,honey,0,0,0,0,0,0,0,0,5,5,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
218,26,Costa Rica,2020,87.05,Hacienda Colima Alto,15.2,12063.63,居家咖啡/ 上海宇啡 / 隔壁工坊 / ARC Coffee 星门咖啡 / SUNUO Coffee 速诺咖啡 / Coffee Era Trading 咖纪贸易,Alejo Castro Kahle,1400.0,,Central,honey,0,0,0,0,0,0,0,0,2,1,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
219,1,Costa Rica,2021,90.89,La Esmeralda,70.4,37249.34,"SHANGHAI CARMO TRADING CO. ,LTD(珈露梦咖啡）/Fisher coffee 啡舍 /青岛李想珈 /东方国际商业（集团）有限公司/有想法咖啡/ 明谦咖啡 MQ coffee",Ivan Daniel Gutiérrez Ureña,2000.0,,,honey,0,0,0,1,0,0,0,0,5,7,4,12,0,1,0,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
220,1,Costa Rica,2021,90.89,La Esmeralda,70.5,37302.26,"K.V.N. Import Export (1991) Co.,Ltd, Coffee-Tech.co.nz / BC Co. NZ / New Zealand, Cheerbeans Trading Co.",Ivan Daniel Gutiérrez Ureña,2000.0,,,honey,0,0,0,1,0,0,0,0,5,7,4,12,0,1,0,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
221,2,Costa Rica,2021,90.5,HACIENDA COPEY Itadaki Estate,66.8,22090.09,"REC COFFEE, TAOCA COFFEE,
GESHARY COFFEE","DAITO GIKEN COSTA RICA, S.A.",2100.0,,,honey,0,0,0,0,0,1,0,0,1,8,7,8,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222,2,Costa Rica,2021,90.5,HACIENDA COPEY Itadaki Estate,66.3,21924.75,"K.V.N. Import Export (1991) Co.,Ltd","DAITO GIKEN COSTA RICA, S.A.",2100.0,,,honey,0,0,0,0,0,1,0,0,1,8,7,8,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223,3,Costa Rica,2021,90.46,DON CAYITO,71.6,28413.03,"MUSEO Co., Ltd. // TXT Coffee (.txt) // Cygnus Coffee // liike coffee",Luis Ricardo Calderon Madrigal,1900.0,,,washed,0,0,0,0,0,0,0,0,1,8,6,14,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224,3,Costa Rica,2021,90.46,DON CAYITO,71.2,28254.3,"K.V.N. Import Export (1991) Co.,Ltd",Luis Ricardo Calderon Madrigal,1900.0,,,washed,0,0,0,0,0,0,0,0,1,8,6,14,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225,4,Costa Rica,2021,90.29,La Planada,32.1,33968.86,Curve Specialty coffee Roastery,César Manuel López Barrantes,1500.0,,,natural,0,0,0,0,0,1,1,1,4,7,1,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,5,Costa Rica,2021,89.93,La Torre,28.5,30159.27,Curve Specialty coffee Roastery,Jhon Alvarado Abarca,1950.0,,,anaerobic,0,0,0,0,1,0,1,1,5,8,2,11,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227,6,Costa Rica,2021,89.89,Don Fidel,18.4,25555.94,Sarutahiko Coffee Inc.,Olymar Santa Lucia III S.A,1650.0,,,honey,0,0,0,1,0,0,0,0,3,6,3,12,1,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
228,7,Costa Rica,2021,89.54,Don Darío – Hacienda San Isidro Labrador,46.0,63889.86,"SHANGHAI CARMO TRADING CO. ,LTD(珈露梦咖啡）/青岛李想珈 /东方国际商业（集团）有限公司/有想法咖啡 / Something for / CORE COFFEE / AOKKA",Johel Monge Naranjo,1950.0,,,anaerobic,0,0,0,0,0,0,0,4,3,7,3,9,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
229,8,Costa Rica,2021,89.21,DON ELI,34.2,24881.18,Mattina Coffee,Jacob Montero,1900.0,,,natural,0,0,0,0,0,0,0,0,2,7,1,12,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230,9,Costa Rica,2021,89.11,El Cedro – Hacienda San Isidro Labrador,29.2,40556.17,Terarosa (Haksan Co. Ltd),Johel Monge Naranjo,1950.0,,,honey,0,0,0,0,0,0,1,0,4,7,3,12,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231,10,Costa Rica,2021,88.53,La Isla – José Roberto,20.3,20139.22,Time’s Club,Jiménez y Padilla S.A.,1560.0,,,honey,0,0,0,0,0,0,0,0,2,6,4,14,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
232,11,Costa Rica,2021,88.5,FCJ VOLCAN AZUL El Cedro,19.5,14186.64,Decameron coffee,Fernando Castro Jimenez,1600.0,,,anaerobic,0,0,0,0,0,0,0,0,1,5,1,12,1,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233,12,Costa Rica,2021,88.4,FID ROASTER,19.0,22619.31,"Latorre & Dutch Coffee (China) for Fisher Coffee / 泰摩咖啡（上海）有限公司 / Green Bean Intertrade Co., Ltd. / Taster’s Coffee / 领地La Finca",Liselle Maria Fallas Ramirez,1750.0,,,honey,0,0,0,0,0,0,0,0,1,5,2,15,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,13,Costa Rica,2021,88.3,Finca Inés,22.1,11693.33,"Foosung HDS, Sydney Coffee Business, LaB Coffee & Rosters",Cooperativa Agrícola Industrial Victoria R.L,1600.0,,,natural,0,0,0,0,0,0,0,0,2,6,4,9,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,14,Costa Rica,2021,88.27,Don Mayo El Llano,21.1,18141.78,"Cobeans coffee, Martys coffee, Jby coffee, Realbean, Kook coffee roasters",Héctor Bonilla Cruz,1850.0,,,honey,0,0,0,0,0,0,0,2,3,7,2,13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
236,15,Costa Rica,2021,88.2,La Planada,20.0,21164.4,"K.V.N. Import Export (1991) Co.,Ltd",Marlen Barrantes Zuñiga,1500.0,,,natural,0,0,0,0,0,1,0,0,5,6,1,14,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,16,Costa Rica,2021,88.13,HACIENDA COPEY,30.1,19907.84,"REC COFFEE, TAOCA COFFEE","DAITO GIKEN COSTA RICA, S.A.",1860.0,,,honey,0,0,0,0,0,0,0,1,2,8,4,10,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238,17,Costa Rica,2021,88.07,Finca Toño,18.7,14841.44,"Linking Coffee Co., Ltd.",Erasmo Aguilera Gonzalez,1450.0,,,honey,0,0,0,0,0,0,0,1,2,6,3,11,3,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
239,18,Costa Rica,2021,88.0,Don Joel,18.7,17315.08,Latorre & Dutch Coffee (China) for Fisher Coffee / Manner Coffee (China),Allan Oviedo Rodriguez,1600.0,,,natural,0,0,0,0,0,0,0,0,3,4,3,11,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,19,Costa Rica,2021,87.97,La Torre,18.3,19365.43,Latorre & Dutch Coffee (China) for Cut Hand Group（剁手咖啡群）/ 泰摩咖啡（上海）有限公司 / Terroir Lab Melbourne,Manuel Antonio Barrantes Zuñiga,1500.0,,,natural,0,0,0,0,0,0,0,0,3,4,2,10,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,20,Costa Rica,2021,87.9,Gloriana,18.5,19577.07,Honu Kato Coffee Inc.,HEARTY COFFEE SOCIEDAD ANONIMA,1600.0,,,washed,0,0,0,0,0,0,0,0,3,7,3,14,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
